split,dataset,subtask,set,num_of_retained_feature,num_of_compounds,postives,negtives,negtives/postives,tn,fp,fn,tp,se,sp,auc_prc,acc,auc_roc,recall,precision,f1,kappa,mcc
1,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,945,4002,4.234920634920635,4001,1,0,945,1.0,0.9997501249375312,1.0,0.9997978572872448,1.0,1.0,0.9989429175475687,0.9994711792702274,0.9993462261708558,0.999346439741316
1,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,117,433,3.700854700854701,427,6,37,80,0.6837606837606838,0.9861431870669746,0.8824751702854852,0.9218181818181819,0.9396873334517676,0.6837606837606838,0.9302325581395349,0.7881773399014778,0.7416034787929113,0.7548160920399437
1,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,104,507,4.875,497,10,39,65,0.625,0.980276134122288,0.7791940318368363,0.9198036006546645,0.9219959035047792,0.625,0.8666666666666667,0.7262569832402236,0.6807153750173298,0.6932041801202153
2,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,933,4014,4.302250803858521,4014,0,0,933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,104,446,4.288461538461538,438,8,29,75,0.7211538461538461,0.9820627802690582,0.8930640070886624,0.9327272727272727,0.9551353915143154,0.7211538461538461,0.9036144578313253,0.8021390374331551,0.7622274671091067,0.7692645917980855
2,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,129,482,3.7364341085271318,468,14,41,88,0.6821705426356589,0.970954356846473,0.85301772588408,0.9099836333878887,0.9343980185917848,0.6821705426356589,0.8627450980392157,0.761904761904762,0.7073372523405181,0.7147524261061496
3,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,925,4022,4.348108108108108,4022,0,0,925,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,117,433,3.700854700854701,425,8,41,76,0.6495726495726496,0.9815242494226328,0.8646361141398609,0.9109090909090909,0.9531394958646691,0.6495726495726496,0.9047619047619048,0.7562189054726368,0.7035007811296675,0.7179601239583199
3,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,124,487,3.9274193548387095,476,11,36,88,0.7096774193548387,0.9774127310061602,0.8540444179738055,0.9230769230769231,0.928843478836855,0.7096774193548387,0.8888888888888888,0.7892376681614349,0.7429118808247017,0.7499571815268057
4,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,941,4006,4.257173219978746,4005,1,0,941,1.0,0.9997503744383425,1.0,0.9997978572872448,1.0,1.0,0.9989384288747346,0.9994689325544344,0.9993441042369117,0.999344319195524
4,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,103,447,4.339805825242719,433,14,24,79,0.7669902912621359,0.9686800894854586,0.856611739247508,0.9309090909090909,0.9503920418757195,0.7669902912621359,0.8494623655913979,0.8061224489795918,0.7642201213871528,0.765695457457478
4,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,122,489,4.008196721311475,479,10,40,82,0.6721311475409836,0.9795501022494888,0.8566914643207519,0.9181669394435352,0.9323812397331456,0.6721311475409836,0.8913043478260869,0.7663551401869158,0.7179288312743524,0.72843696784935
5,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,946,4001,4.2293868921775895,4000,1,0,946,1.0,0.9997500624843789,1.0,0.9997978572872448,1.0,1.0,0.9989440337909187,0.999471737982039,0.9993467536482165,0.9993469668743026
5,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,102,448,4.392156862745098,437,11,31,71,0.696078431372549,0.9754464285714286,0.8436758030865061,0.9236363636363636,0.9374343487394958,0.696078431372549,0.8658536585365854,0.7717391304347825,0.7265366038450611,0.7327761658380882
5,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,118,493,4.177966101694915,486,7,39,79,0.6694915254237288,0.9858012170385395,0.867416735847301,0.9247135842880524,0.9447175714236601,0.6694915254237288,0.9186046511627907,0.7745098039215688,0.7306512822478629,0.743825296463495
6,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,918,4029,4.388888888888889,4028,1,0,918,1.0,0.9997517994539588,1.0,0.9997978572872448,1.0,1.0,0.998911860718172,0.9994556341861731,0.9993315185555287,0.9993317418399631
6,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,118,432,3.6610169491525424,424,8,37,81,0.6864406779661016,0.9814814814814815,0.8695903833989999,0.9181818181818182,0.936401443816698,0.6864406779661016,0.9101123595505618,0.7826086956521738,0.7334295500075394,0.7444975333565466
6,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,130,481,3.7,472,9,49,81,0.6230769230769231,0.9812889812889813,0.8563241668938073,0.9050736497545008,0.9379497841036303,0.6230769230769231,0.9,0.7363636363636364,0.6807962529274005,0.697917443989092
7,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,942,4005,4.251592356687898,4004,1,0,942,1.0,0.9997503121098626,0.9999999999999999,0.9997978572872448,1.0,1.0,0.9989395546129375,0.9994694960212203,0.9993446365316051,0.9993448511415723
7,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,117,433,3.700854700854701,419,14,39,78,0.6666666666666666,0.9676674364896074,0.8063244733384536,0.9036363636363637,0.9231558792759716,0.6666666666666666,0.8478260869565217,0.7464114832535884,0.6879749951831474,0.6955498911700405
7,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,107,504,4.710280373831775,490,14,38,69,0.6448598130841121,0.9722222222222222,0.8305723279081376,0.9148936170212766,0.9390112742916481,0.6448598130841121,0.8313253012048193,0.7263157894736842,0.6768773899601335,0.6845324694875187
8,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,969,3978,4.105263157894737,3978,0,0,969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,86,464,5.395348837209302,451,13,28,58,0.6744186046511628,0.9719827586206896,0.8090061554889342,0.9254545454545454,0.9260475140336808,0.6744186046511628,0.8169014084507042,0.7388535031847132,0.6958374922441932,0.7001862024988244
8,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,111,500,4.504504504504505,489,11,38,73,0.6576576576576577,0.978,0.8538693642271862,0.9198036006546645,0.9341261261261261,0.6576576576576577,0.8690476190476191,0.7487179487179488,0.7020906096699404,0.7117456542899732
9,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,928,4019,4.330818965517241,4018,1,0,928,1.0,0.9997511818860413,1.0,0.9997978572872448,1.0,1.0,0.9989235737351991,0.9994614970382337,0.9993370725461332,0.9993372921369408
9,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,112,438,3.9107142857142856,425,13,36,76,0.6785714285714286,0.9703196347031964,0.817154217663727,0.9109090909090909,0.9395384866275277,0.6785714285714286,0.8539325842696629,0.7562189054726368,0.7025845895777694,0.70953266420817
9,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,126,485,3.8492063492063493,479,6,40,86,0.6825396825396826,0.9876288659793815,0.8694989229064636,0.9247135842880524,0.9397152675503191,0.6825396825396826,0.9347826086956522,0.7889908256880734,0.7445234242914538,0.7581630094286557
10,1-AR-Alva-6108-slim-Normalize-group.csv,activity,tr,1508,6108,955,3992,4.180104712041885,3991,1,0,955,1.0,0.999749498997996,1.0,0.9997978572872448,1.0,1.0,0.9989539748953975,0.9994767137624281,0.9993514476142855,0.9993516577880532
10,1-AR-Alva-6108-slim-Normalize-group.csv,activity,va,1508,6108,92,458,4.978260869565218,445,13,31,61,0.6630434782608695,0.9716157205240175,0.8035978021628528,0.92,0.9385205050313271,0.6630434782608695,0.8243243243243243,0.7349397590361446,0.688481540600381,0.6941413171933226
10,1-AR-Alva-6108-slim-Normalize-group.csv,activity,te,1508,6108,119,492,4.1344537815126055,478,14,33,86,0.7226890756302521,0.9715447154471545,0.8518552288842158,0.9230769230769231,0.9320215891234543,0.7226890756302521,0.86,0.7853881278538812,0.7389577216409566,0.7431069629324925
